k,P_k_om_b
0.0012820313862301443,0.8951887028013079
0.0012923473582844252,0.8952364224722048
0.001302746338664842,0.8952846449340175
0.0013132289953047872,0.8953333751013741
0.001323796001512234,0.8953826176952892
0.0013344480360129836,0.8954323756404278
0.0013451857829942645,0.8954826512204359
0.0013560099321486704,0.8955334485571954
0.0013669211787184653,0.895584772423627
0.001377920223540238,0.8956366275953611
0.0013890077730899163,0.8956890188500575
0.0014001845395281462,0.8957419509674152
0.0014114512407460333,0.8957954280602272
0.0014228086004112533,0.8958494518694676
0.001434257348014534,0.8959040251490077
0.0014457982189165113,0.895959152123242
0.0014574319543949597,0.8960148370749015
0.0014691593016924116,0.8960710842887823
0.0014809810140641437,0.8961278980517937
0.0014928978508265659,0.8961852826408896
0.0015049105774059901,0.8962432420593422
0.001517019965387795,0.8963017810528043
0.001529226792565985,0.8963609060181562
0.0015415318429931487,0.8964206235041824
0.0015539359070308185,0.8964809400625395
0.0015664397814002375,0.8965418622478134
0.0015790442692335315,0.8966033966111929
0.0015917501801252943,0.8966655452716255
0.0016045583301845952,0.8967282991216486
0.0016174695420873876,0.8967916487375811
0.0016304846451293568,0.8968555848762921
0.0016436044752791853,0.8969200982931409
0.0016568298752322466,0.8969851797419225
0.0016701616944647325,0.8970508199748005
0.0016836007892882159,0.8971170134993552
0.0016971480229046516,0.8971837735637537
0.0017108042654618188,0.8972511202717393
0.001724570394109219,0.8973190738502962
0.0017384472930544038,0.8973876545336981
0.001752435853619777,0.8974568825636497
0.0017665369742998413,0.8975267781894406
0.001780751560818911,0.897597358350393
0.0017950805261892856,0.8976686260453353
0.0018095247907698943,0.8977405807992479
0.0018240852823254105,0.8978132221463294
0.0018387629360858435,0.8978865496221471
0.0018535586948066087,0.8979605627636347
0.0018684735088290785,0.8980352611165351
0.001883508336141633,0.8981106457361874
0.0018986641424411789,0.8981867210304442
0.0019139419011951853,0.8982634918626881
0.0019293425937042083,0.8983409630995106
0.0019448672091649203,0.8984191396107621
0.001960516744733647,0.8984980262695687
0.0019762922055904155,0.8985776281454934
0.001992194605003517,0.8986579502121025
0.0020082249643945905,0.8987389966067705
0.0020243843134042294,0.8988207714318229
0.002040673689958113,0.8989032787927617
0.0020570941403336824,0.8989865227983153
0.00207364671922733,0.8990705077288483
0.002090332489822154,0.899155238521397
0.002107152523856243,0.8992407190103042
0.002124107901691514,0.8993269527859048
0.0021411997123831077,0.8994139434417362
0.0021584290537493365,0.8995016945745284
0.0021757970324421992,0.8995902099398164
0.0021933047640184593,0.8996794941817206
0.0022109533730113083,0.8997695513120145
0.002228743993002579,0.8998603850575533
0.002246677766695569,0.899951999148616
0.00226475584598843,0.9000443973189205
0.0022829793920481614,0.9001375837507228
0.002301349575385187,0.90023156394575
0.0023198675759285394,0.9003263421393919
0.00233853458310165,0.9004219221492966
0.002357351795898744,0.900518307796765
0.0023763204229618534,0.9006155029341619
0.0023954416826584453,0.9007135124971571
0.0024147168031596906,0.9008123422541368
0.0024341470225193325,0.9009119967180703
0.002453733588753221,0.9010124802153582
0.002473477759919468,0.9011137970764761
0.002493380804199255,0.9012159517558715
0.0025134439999782874,0.9013189492072351
0.0025336686359289096,0.9014227936322183
0.0025540560110928734,0.9015274884491004
0.002574607434964779,0.9016330370541307
0.002595324227576183,0.901739442967685
0.0026162077195803833,0.901846711045349
0.0026372592523378974,0.9019548463732272
0.002658480178002605,0.9020638522696381
0.0026798718596086056,0.9021737317280399
0.0027014356711577664,0.9022844878121806
0.0027231729977079747,0.9023961247494262
0.002745085235462102,0.9025086476616616
0.0027671737918576805,0.902622061035869
0.0027894400856573066,0.9027363690767445
0.002811885547039765,0.9028515760118628
0.0028345116176919007,0.9029676863664212
0.0028573197509012037,0.9030847047637788
0.002880311411649165,0.9032026344380585
0.0029034880767053704,0.9033214777933183
0.0029268512347223564,0.9034412378195368
0.002950402386331225,0.9035619221986964
0.0029741430442380297,0.9036835406688276
0.002998074733320941,0.9038061013605415
0.0030221989907281872,0.9039296115313632
0.003046517365976788,0.9040540757441771
0.003071031421052076,0.9041794906275845
0.00309574273050804,0.9043058514849222
0.0031206528815684383,0.9044331542783239
0.003145763474228759,0.9045613956005194
0.0031710761213589876,0.904690579426215
0.0031965924488072026,0.9048207160004442
0.0032223140955040027,0.904951813497041
0.003248242713567779,0.9050838757059141
0.0032743799684108294,0.9052169046453253
0.0033007275388463285,0.905350899055492
0.0033272871171961724,0.9054858571966344
0.0033540604093996434,0.9056217776865304
0.0033810491351230288,0.9057586596420182
0.0034082550278700403,0.905896504000436
0.003435679835093175,0.906035312377396
0.003463325318305951,0.9061750861081642
0.0034911932531960523,0.9063158261958671
0.0035192854297393804,0.906457534813498
0.003547603652315027,0.9066002148577127
0.0035761497398211694,0.9067438680920643
0.0036049255257918976,0.9068884924064484
0.003633932858515,0.9070340851473081
0.0036631736011506406,0.9071806438570497
0.0036926496318510824,0.9073281666538278
0.0037223628438812816,0.9074766549018083
0.003752315145740512,0.9076261129491242
0.0037825084612849455,0.9077765463159955
0.0038129447298512224,0.9079279590576019
0.003843625906381016,0.9080803462661254
0.003874553961546601,0.9082336993065642
0.0039057308818774288,0.908388009371181
0.003937158669887723,0.9085432695137675
0.003968839344205115,0.9086994826816097
0.004000774939700279,0.9088566572740919
0.00403296750761765,0.9090148021835476
0.004065419115707172,0.9091739210152239
0.004098131848357109,0.9093340033067604
0.004131107806727929,0.9094950369577048
0.004164349108887265,0.9096570100976306
0.004197857889945951,0.909819917978011
0.004231636302195171,0.909983764208237
0.004265686515244709,0.9101485526428533
0.00430001071616227,0.910314286477112
0.004334611109614007,0.910480968368403
0.004369489918006087,0.9106486050691286
0.004404649381627456,0.9108172037283535
0.004440091758793735,0.9109867715257196
0.0044758193259922625,0.9111573155552644
0.004511834378028327,0.9113288428775151
0.004548139228172557,0.9115013569029297
0.004584736208309503,0.9116748323754692
0.004621627669087418,0.9118492304877228
0.004658815980069256,0.9120245122561179
0.004696303529884825,0.9122006434738008
0.004734092726384275,0.9123775986604005
0.004772185996792701,0.9125553539805825
0.0048105857878660745,0.9127339321103459
0.004849294566048389,0.9129134287929169
0.0048883148176300855,0.9130939464798105
0.004927649048907749,0.913275536582127
0.004967299786345086,0.9134581172616569
0.005007269576735204,0.9136415792873137
0.005047560987364188,0.9138258542100511
0.00508817660617602,0.9140109883970093
0.005129119041938771,0.914197059115786
0.005170390924412187,0.9143841175924486
0.005211994904516594,0.914572145438065
0.005253933654503168,0.91476110254031
0.005296209868125579,0.9149509525325502
0.005338826260813006,0.9151416684780707
0.005381785569844557,0.9153332281212085
0.0054250905545250765,0.9155256294418632
0.005468743996362408,0.9157188902957483
0.005512748699245991,0.9159130274640777
0.0055571074896270285,0.9161080340607433
0.005601823216699982,0.9163038952949066
0.005646898752585596,0.9165006024313692
0.00569233699251537,0.9166981561966273
0.00573814085501753,0.9168965468873368
0.005784313282104477,0.9170957617521951
0.005830857239461761,0.9172957835729687
0.005877775716638568,0.9174965898282759
0.0059250717272397325,0.9176981560441587
0.005972748309119337,0.9179004816367122
0.006020808524575762,0.9181035890262002
0.006069255460548475,0.9183074991929195
0.00611809222881623,0.918512185571733
0.006167321966196975,0.9187175979224437
0.006216947834749322,0.9189237069755571
0.006266973021975653,0.9191305203536753
0.0063174007410268535,0.9193380515511539
0.006368234230908689,0.9195462771917062
0.006419476756689861,0.9197551564968715
0.006471131609711706,0.9199646562987547
0.00652320210779964,0.9201747589987485
0.006575691595476192,0.92038545995179
0.0066286034441759125,0.9205967842607191
0.006681941052461856,0.920808755274378
0.0067357078462439044,0.9210213173592994
0.006789907278998805,0.921234358497313
0.006844542831991996,0.9214478276178559
0.006899618014501204,0.9216618040425053
0.006955136364041846,0.9218763652718113
0.007011101446594278,0.9220914640006573
0.007067516856832761,0.9223070128593408
0.007124386218356457,0.9225230223570214
0.007181713183922084,0.9227395652011593
0.007239501435678584,0.9229565770503689
0.007297754685403611,0.9231738452150673
0.00735647667474195,0.923391280841716
0.007415671175445838,0.923609034994169
0.007475341989617234,0.9238272218113783
0.007535492949952023,0.924045769077256
0.00759612791998619,0.9242645799881064
0.007657250794344013,0.9244836046416667
0.007718865498988134,0.9247028104456554
0.007780975991471834,0.9249222065246105
0.007843586261193145,0.9251418189670146
0.007906700329651127,0.9253616262573562
0.007970322250704168,0.9255815820864144
0.008034456110830365,0.9258016377361741
0.008099106029389997,0.9260217337054034
0.008164276158890125,0.9262418217254089
0.008229970685251293,0.926461875349313
0.008296193828076403,0.9266818716098021
0.008362949840921773,0.9269017812373725
0.008430243011570252,0.9271216141748083
0.008498077662306754,0.9273414054260595
0.008566458150195784,0.927561092080664
0.008635388867361333,0.9277805532369748
0.008704874241268985,0.9279997201460266
0.008774918735010295,0.9282185749215276
0.008845526847589455,0.92843713262435
0.008916703114212254,0.9286553508287888
0.008988452106577432,0.9288731494474453
0.009060778433170217,0.9290905601919391
0.009133686739558463,0.9293075474843365
0.009207181708690934,0.929523972983557
0.009281268061198134,0.9297398614340465
0.009355950555695523,0.9299551928901125
0.009431233989089143,0.9301698085067689
0.009507123196883752,0.930383694717988
0.009583623053493386,0.930596892344084
0.009660738472554472,0.9308093615703782
0.009738474407241397,0.9310209896253341
0.009816835850584729,0.9312316580652983
0.009895827835791793,0.9314413424252359
0.009975455436570108,0.9316500818389929
0.01005572376745316,0.9318578577151398
0.010136637984128971,0.9320645712370005
0.010218203283771227,0.9322700936042156
0.010300424905373105,0.9324742522590784
0.010383308130083778,0.9326773104901827
0.010466858281547618,0.9328792549326359
0.010551080726246161,0.93307940250595
0.010635980873842765,0.9332780555483825
0.0107215641775301,0.9334753798948173
0.0108078361343804,0.9336707505361488
0.010894802285698552,0.9338645909707066
0.010982468217378017,0.9340570030757128
0.011070839560259605,0.93424740139585
0.011159921990493153,0.9344358122709631
0.011249721229902114,0.9346221987028713
0.01134024304635106,0.9348065773406762
0.011431493254116186,0.9349892350462876
0.011523477714258719,0.9351693118747367
0.011616202335001415,0.935346722073012
0.01170967307210803,0.9355222730576612
0.011803895929265866,0.9356950727591798
0.011898876958471407,0.9358652373164856
0.011994622260419018,0.9360330418475415
0.012091137984892808,0.9361979277782445
0.012188430331161636,0.9363596880297687
0.01228650554837729,0.9365187808325297
0.012385369935975889,0.9366747931000278
0.012485029844082477,0.9368277293524319
0.012585491673918911,0.9369773882771754
0.012686761878215005,0.937123065804212
0.01278884696162301,0.9372660081421867
0.012891753481135386,0.9374052761828963
0.012995488046506002,0.9375406654319598
0.013100057320674638,0.9376726521841593
0.013205468020194984,0.937800578556737
0.013311726915666032,0.9379248621134717
0.013418840832166958,0.9380449948200525
0.013526816649695524,0.9381611017608127
0.013635661303609941,0.9382726525705284
0.01374538178507437,0.9383798800343468
0.013855985141507949,0.938483257375215
0.013967478477037458,0.9385817515577244
0.014079868952953642,0.9386755015207708
0.014193163788171141,0.9387644664829483
0.014307370259692209,0.9388482869339723
0.01442249570307409,0.9389271348374728
0.014538547512900204,0.9390004730167422
0.014655533143255116,0.939068444631868
0.01477346010820328,0.9391311728488625
0.014892335982271703,0.9391875132865736
0.01501216840093645,0.9392388242268417
0.015132965061113075,0.9392837468638723
0.015254733721651021,0.9393221853495274
0.01537748220383194,0.9393544972690819
0.015501218391872079,0.9393813982994879
0.01562595023342869,0.9394012759345255
0.015751685740110495,0.9394139308351198
0.01587843298799232,0.9394201242879622
0.016006200118133782,0.9394196334327163
0.0161349953371022,0.939411650970381
0.016264826917499732,0.9393958331128062
0.016395703198494715,0.9393738662603838
0.016527632586357286,0.9393436463654506
0.01666062355499936,0.9393054669707027
0.016794684646518857,0.9392595777508633
0.016929824471748414,0.9392048154913241
0.017066051710808446,0.93914196144413
0.017203375113664668,0.9390707089271664
0.01734180350069015,0.938990227949368
0.01748134576323179,0.9389008074059217
0.01762201086418147,0.9388030820245444
0.017763807838551717,0.9386943019594556
0.017906745794056038,0.9385766891754127
0.018050833911693927,0.9384492407197146
0.018196081446340533,0.9383121966581236
0.01834249772734114,0.9381643191526479
0.018490092159110377,0.9380072698493939
0.018638874221736264,0.937839270003854
0.01878885347158918,0.9376602881961589
0.01894003954193559,0.937469927393842
0.019092442143556848,0.9372692450023982
0.019246071065372926,0.9370579968672649
0.019400936175071135,0.9368326566923584
0.019557047419739987,0.9365969051334274
0.01971441482650804,0.9363485468977549
0.01987304850318797,0.9360879992791735
0.02003295863892583,0.93581523565781
0.020194155504855454,0.9355298382840332
0.02035664945475825,0.9352311275315905
0.02052045092572815,0.9349188800902767
0.020685570438842046,0.9345950417273624
0.020852018599835546,0.9342558150507301
0.02101980609978419,0.9339037432007531
0.021188943715790137,0.9335384897550059
0.02135944231167442,0.933157421579725
0.02153131283867469,0.9327626196795232
0.02170456633614864,0.9323540957685467
0.02187921393228308,0.9319300170388773
0.022055266844808682,0.931490848528627
0.022232736381720557,0.9310364566301739
0.02241163394200451,0.9305676893724295
0.02259197101636923,0.9300823108255268
0.022773759187984362,0.929580980003081
0.022957010133224466,0.9290654431923969
0.02314173562241906,0.9285332886981312
0.023327947520608565,0.9279852680029244
0.023515657788306433,0.9274188039401231
0.023704878482267395,0.9268373459388298
0.023895621756261847,0.9262399364983976
0.024087899861856533,0.9256222970798575
0.02428172514920143,0.9249963152174241
0.02447711006782301,0.9243416581016052
0.02467406716742392,0.9236738641273335
0.024872609098689002,0.9229906790284959
0.025072748614097924,0.9222901617508528
0.025274498568744207,0.9215676466147372
0.025477871921160966,0.9208289536486054
0.025682881734153225,0.9200733634333278
0.025889541175636938,0.9192997824597651
0.02609786351948483,0.9185081137166277
0.026307862146378907,0.9176985579821948
0.026519550544669965,0.9168694546391396
0.02673294231124392,0.9160224361873074
0.02694805115239517,0.9151587140899574
0.027164890884706933,0.914277230960296
0.027383475435938755,0.9133736939051335
0.027603818845921016,0.9124559724576365
0.027825935267456765,0.911518467083724
0.02804983896723076,0.9105629040201174
0.028275544326725813,0.9095897722461244
0.028503065843146567,0.9085991136009576
0.028732418130350594,0.907590648375502
0.02896361591978709,0.9065653425212071
0.02919667406144308,0.9055227952902665
0.029431607524797232,0.9044638504324243
0.029668431399781422,0.9033874647548473
0.029907160897749856,0.9022943450597214
0.030147811352456186,0.90118333980326
0.030390398221038388,0.9000604873833693
0.030634937085011568,0.8989186762813888
0.030881443651268835,0.8977641281691717
0.031129933753090065,0.8965941387864685
0.03138042335115896,0.8954092198199204
0.03163292853458818,0.8942101297802987
0.031887465521952756,0.8929981083378872
0.03214405066233189,0.8917754766481846
0.032402700436358935,0.8905379000164034
0.03266343145728006,0.8892921173721064
0.03292626047202131,0.8880318953075841
0.033191204362264234,0.8867618970351592
0.03345828014553025,0.8854849507380853
0.03372750497627369,0.8841988799767602
0.03399889614698361,0.8829054219373419
0.034272471089294515,0.8816041322370973
0.03454824737510601,0.880297786592856
0.03482624271771144,0.8789862243453088
0.03510647497293567,0.8776662786890622
0.0353889621402819,0.8763524630520337
0.035673722364087855,0.8750303780839239
0.03596077393469117,0.8737097904737657
0.036250135289604184,0.872387139123025
0.03654182501469827,0.871065633436201
0.0368358618453975,0.8697506209465964
0.037132264667882116,0.8684376638612945
0.037431052520301565,0.867132926740291
0.03773224459399734,0.8658318983414791
0.038035860234735715,0.8645417790568147
0.03834191894395021,0.8632583430477005
0.03865044037999428,0.8619905616206568
0.038961444359403956,0.8607301426775511
0.039274950858170635,0.8594865681579433
0.039590980013024274,0.8582592541353214
0.039909552122726615,0.857049389976868
0.04023068764937511,0.8558602509995499
0.04055440721971717,0.8546905290931894
0.04088073162647503,0.8535416609540069
0.041209681829681336,0.8524225964671718
0.04154127895802535,0.851324331718842
0.04187554431021006,0.85025896174574
0.042212499356320286,0.8492211605902007
0.04255216573920163,0.8482149693569352
0.04289456527585066,0.8472428368386894
0.04323971995881625,0.8463073867215859
0.04358765195761211,0.8454079124986725
0.04393838362014079,0.8445463670964095
0.04429193747412911,0.8437285814865694
0.044648336228575065,0.8429534651550216
0.04500760277520658,0.8422215704351269
0.0453697601899517,0.8415373338449845
0.045734831734420854,0.8408998403605915
0.04610284085740096,0.840311559792083
0.04647381119636153,0.8397763354278389
0.04684776657897299,0.8392951704061743
0.04722473102463704,0.8388696324414333
0.047604728746029515,0.8384985630476866
0.04798778415065555,0.8381867252093569
0.04837392184241728,0.8379344546972494
0.04876316662319425,0.8377415743243283
0.04915554349443632,0.8376124101062167
0.049551077658769614,0.8375468553150106
0.04994979452161529,0.8375435345234015
0.050351719692821297,0.8376052692745679
0.05075687898830744,0.8377340390047566
0.0511652984317234,0.8379303692919293
0.051577004256120315,0.838193447567229
0.051992022905635774,0.8385237008630305
0.052410381037192276,0.8389231803743051
0.05283210552220956,0.8393901127164826
0.05325722344833036,0.8399258284129286
0.053685762121160434,0.8405300313114258
0.05411774906602237,0.841201079479078
0.05455321202972352,0.8419403992781379
0.05499217898233823,0.8427466166134514
0.05543467811900443,0.8436177961295394
0.05588073786173452,0.8445537091245804
0.056330386861240964,0.8455529593035784
0.05678365399877661,0.8466139675814212
0.05724056838798966,0.8477348464429345
0.05770115937679378,0.8489131485779148
0.05816545654925299,0.8501463984481207
0.05863348972748196,0.8514323039408225
0.05910528897356149,0.8527687198970593
0.05958088459146937,0.8541528636663138
0.06006030712902696,0.8555809808817469
0.060543587379861125,0.857049055613999
0.06103075638538222,0.8585528412513322
0.06152184543677788,0.8600881710052649
0.06201688607702288,0.8616511509216871
0.06251591010290523,0.8632376271880803
0.06301894956706834,0.8648425774878697
0.06352603678006995,0.8664602085881051
0.06403720431245731,0.868084602343918
0.06455248499685934,0.8697099211971377
0.06507191193009547,0.8713304410914902
0.06559551847530137,0.872940314355939
0.06612333826407198,0.8745329847341403
0.06665540519862165,0.8761015298718896
0.06719175345396168,0.8776389774571971
0.06773241748009558,0.879138289533229
0.06827743200423152,0.8805921710224369
0.06882683203301308,0.8819932160225868
0.06938065285476774,0.8833340057497806
0.06993893004177343,0.8846073375468543
0.07050169945254328,0.885805538513333
0.0710689972341291,0.886920719486549
0.0716408598244428,0.887945046515974
0.07221732395459707,0.8888715418080418
0.07279842665126446,0.889692936029763
0.07338420523905576,0.8904014790642402
0.07397469734291742,0.8909894775641883
0.07456994089054804,0.8914504644389063
0.07516997411483463,0.8917788555211908
0.07577483555630829,0.8919684147835867
0.07638456406561972,0.89201289809069
0.07699919880603466,0.891906901697245
0.07761877925594923,0.8916472640317441
0.07824334521142579,0.8912304040006176
0.07887293678874903,0.8906524274001106
0.07950759442700257,0.8899096995339835
0.08014735889066667,0.8890010352353378
0.08079227127223618,0.887926859893696
0.0814423729948602,0.88668729100508
0.08209770581500263,0.8852824932772917
0.08275831182512416,0.8837136949318393
0.08342423345638617,0.8819853720150694
0.08409551348137566,0.88010286297506
0.08477219501685294,0.8780716353092967
0.08545432152652087,0.8758973079728626
0.08614193682381659,0.8735877527595369
0.08683508507472579,0.8711531185143724
0.08753381080061934,0.8686040221682787
0.08823815888111307,0.8659510555100004
0.08894817455695031,0.8632054344506954
0.08966390343290787,0.860380975360013
0.09038539148072507,0.8574934740127975
0.09111268504205682,0.854558962747344
0.09184583083144987,0.851593345862668
0.09258487593934348,0.8486133127830028
0.09332986783509406,0.8456374496285545
0.09408085437002407,0.8426848784879425
0.09483788378049579,0.8397744463139124
0.09560100469100921,0.836924416094954
0.09637026611732549,0.8341539637610759
0.09714571746961514,0.8314830864114792
0.09792740855563171,0.8289315498656767
0.09871538958391107,0.8265176921186507
0.09950971116699615,0.8242590366113708
0.10031042432468788,0.8221738776852087
0.1011175804873224,0.8202804156761575
0.10193123149907421,0.8185949587488712
0.10275142962128626,0.817130931262094
0.10357822753582681,0.8159018389474022
0.10441167834847309,0.8149212502374961
0.10525183559232239,0.8142000648679444
0.10609875323123054,0.8137452906860585
0.10695248566327799,0.8135639100702924
0.10781308772426387,0.8136629618219346
0.10868061469122804,0.8140451828366058
0.10955512228600195,0.8147091136617955
0.11043666667878708,0.8156533942890066
0.11132530449176321,0.8168759949705994
0.11222109280272519,0.81836865904378
0.1131240891487491,0.8201206077460181
0.11403435152988786,0.8221211480054536
0.11495193841289666,0.8243564948374286
0.1158769087349883,0.8268074123120377
0.1168093219076187,0.8294540118381424
0.11774923782030293,0.8322752560909722
0.11869671684446238,0.8352450992627293
0.11965181983730172,0.8383353908861394
0.12061460814571828,0.8415171580830119
0.12158514361024234,0.8447579041605442
0.12256348856900907,0.8480231449631295
0.12354970586176271,0.8512776400432421
0.12454385883389266,0.8544838492575654
0.12554601134050228,0.8576044813822363
0.12655622775051034,0.8606021413640748
0.12757457295078542,0.8634374836104224
0.12860111235031357,0.8660734146838079
0.12963591188440013,0.8684743570221235
0.13067903801890385,0.8706035831350921
0.13173055775450673,0.8724290249551352
0.13279053863101736,0.8739224579203463
0.1338590487317089,0.8750557495379665
0.13493615668769232,0.8758076794564822
0.1360219316823245,0.8761627151268
0.1371164434556519,0.8761065026636057
0.13821976230889016,0.8756331489861726
0.13933195910893928,0.8747432652551762
0.14045310529293606,0.8734406142127383
0.14158327287284178,0.8717384369405516
0.1427225344400681,0.8696561716288141
0.14387096317013945,0.8672179607934963
0.14502863282739323,0.8644566292837247
0.1461956177697177,0.861409616465837
0.1473719929533281,0.8581180971964464
0.14855783393758096,0.8546291136467774
0.14975321688982757,0.8509948938257051
0.1509582185903059,0.847270741424875
0.15217291643707304,0.8435141796237167
0.1533973884509754,0.8397842711015252
0.15463171328066086,0.8361383265465159
0.15587597020763014,0.8326348121033796
0.15713023915132915,0.8293317838688863
0.1583946006742822,0.8262815406904226
0.15966913598726679,0.823535879952255
0.16095392695452954,0.8211399068907915
0.1622490560990446,0.8191329433486949
0.1635546066078141,0.817551755247766
0.16487066233721104,0.8164204320953687
0.16619730781836634,0.815758734783615
0.16753462826259702,0.8155769746107407
0.16888270956688037,0.815875852538131
0.1702416383193707,0.8166513376630384
0.17161150180496118,0.81788478313988
0.17299238801089012,0.8195531455688825
0.17438438563239245,0.8216213135696717
0.17578758407839662,0.8240456639611381
0.17720207347726752,0.826776869629392
0.17862794468259519,0.8297578688615761
0.18006528927903123,0.83292604923785
0.18151419958817014,0.8362032569597678
0.18297476867448,0.839511760921251
0.1844470903512799,0.8428013633242244
0.18593125918676554,0.8460281412244556
0.1874273705100835,0.8491153215902879
0.18893552041745426,0.851968549256434
0.19045580577834448,0.8545017566234864
0.19198832424168907,0.8566360408591772
0.19353317424216301,0.8583116040761725
0.19509045500650465,0.8594892953972291
0.19666026655988791,0.8601412538422343
0.19824270973234787,0.8602536204752764
0.19983788616525675,0.8598260373546806
0.2014458983178526,0.8588765637925038
0.20306684947382017,0.8574350829480939
0.20470084374792508,0.8555481966710995
0.2063479860927009,0.8532730694055808
0.20800838230519061,0.8506796803918898
0.2096821390337418,0.8478469870013763
0.2113693637848567,0.8448624461817373
0.21307016493009817,0.8418150697470983
0.21478465171304917,0.8387936847193393
0.21651293425633047,0.835884332070091
0.21825512356867366,0.833168360283365
0.2200113315520513,0.8307207466633622
0.22178167100886445,0.8286090172525304
0.22356625564918814,0.8268856367298725
0.22536520009807484,0.8255904446143664
0.22717861990291716,0.8247494196101105
0.22900663154086906,0.8243758325637831
0.23084935242632834,0.8244650217629903
0.23270690091847684,0.8249996950542223
0.23457939632888358,0.8259505076260525
0.23646695892916805,0.8272742160273084
0.23836970995872528,0.8289168049391997
0.24028777163251322,0.8308127350145915
0.2422212671489026,0.8328897260585324
0.2441703206975901,0.835070957076799
0.24613505746757505,0.8372755059044057
0.2481156036552003,0.8394196783985155
0.25011208647225874,0.8414230870849707
0.2521246341541628,0.8432103636936072
0.25415337596818205,0.8447129565700993
0.25619844222174587,0.845874017415328
0.25825996427081327,0.8466494166947446
0.26033807452830976,0.847013595996256
0.26243290647263257,0.8469580238060094
0.2645445946562239,0.8464916431650644
0.2666732747142133,0.8456445065884939
0.2688190833731299,0.8444629561186524
0.27098215845968354,0.843007884092239
0.2731626389096192,0.8413531093383739
0.2753606647766392,0.8395796292087535
0.27757637724139944,0.8377724388309288
0.27980991862057814,0.8360165821519085
0.2820614323760162,0.8343907324290551
0.2843310631239323,0.8329663727158216
0.2866189566442115,0.8318046225900778
0.28892525988976875,0.8309506240839968
0.2912501209959879,0.8304323314567602
0.2935936892902362,0.8302629797839463
0.2959561153014568,0.8304317532281299
0.2983375507698357,0.8309127963626457
0.300738148656549,0.8316681310946864
0.3031580631535879,0.8326387962964434
0.305597449693662,0.8337558704348528
0.30805646496018324,0.8349465308633993
0.31053526689732974,0.8361325448236453
0.3130340147201903,0.8372443924018561
0.31555286892499146,0.8382196634752866
0.3180919912994055,0.8390057068565601
0.32065154493294357,0.8395650224209549
0.3232316942274293,0.8398710344948743
0.32583260490755944,0.8399215962366758
0.3284544440315484,0.8397234868738975
0.33109738000185823,0.839298154052835
0.33376158257601557,0.8386802760216184
0.3364472228775149,0.8379101706122206
0.3391544734068103,0.8370469894744362
0.341883508052395,0.8361460350829665
0.3446345021019704,0.8352712994203637
0.3474076322537047,0.834481615334874
0.3502030766275835,0.8338285131034969
0.3530210147768488,0.8333505318414132
0.35586162769953283,0.8330711844168923
0.35872509785008366,0.8329997665143052
0.36161160915108415,0.8331189442440394
0.3645213470050656,0.8334083239401847
0.3674544983064161,0.833830701073843
0.37041125145338494,0.8343365429211098
0.37339179636018366,0.8348797508598034
0.3763963244691838,0.8354068503796974
0.37942502876321516,0.8358762249739946
0.3824781037779585,0.8362445155914023
0.3855557456144428,0.8364825524752357
0.38865815195163994,0.8365750281041409
0.3917855220591623,0.8365232463559067
0.3949380568100616,0.8363416612424077
0.39811595869373145,0.8360607066904201
0.401319431828913,0.8357147086099633
0.4045486819768058,0.8353426996299801
0.40780391655428383,0.834984881147423
0.4110853446472191,0.8346639540974303
0.4143931770239093,0.8343974082990785
0.41772762614861736,0.8341953241822971
0.4210889061952173,0.8340722331380405
0.42447723306095114,0.8340240921160815
0.42789282438029597,0.8340415317549803
0.43133589953894275,0.8341259534209969
0.4348066796878876,0.8342540092223919
0.43830538775763667,0.83440680493629
0.44183224847252467,0.834569439254701
0.4453874883651492,0.8347145539035502
0.4489713357909223,0.8348297037425784
0.4525840209427357,0.8349129919049812
0.4562257758657476,0.8349470049159576
0.45989683447228685,0.8349462076604176
0.4635974325568775,0.8348814198826697
0.46732780781138367,0.8347753304275807
0.4710881998402768,0.8346230710434941
0.4748788501760256,0.8344454531052196
0.47870000229460996,0.834270060293166
0.4825519016311589,0.8341107868620298
0.48643479559571706,0.8339993496541757
0.4903489335891331,0.8339354296648422
0.4942945670190809,0.8339121707235648
0.498271949316207,0.8339309049857166
0.5022813359504086,0.8339796186655831
0.5063229844472428,0.8340524256585071
0.5103971544044674,0.8341268451685016
0.5145041075087152,0.8341894256152294
0.5186441075523022,0.8342225626284222
0.5228174204501705,0.8342100593300492
0.5270243142569708,0.8341646828864759
0.531265059184276,0.8340925653792869
0.5355399276179393,0.834005631208001
0.5398491941355896,0.8339295001388632
0.5441931355242673,0.8338554757754664
0.5485720307982025,0.8337955767813957
0.552986161216737,0.8337458466516994
0.5574358103023889,0.8337140844958731
0.5619212638590638,0.8337092317001592
0.5664428099904124,0.8337162427901049
0.5710007391183345,0.8337304944901116
0.5755953440016357,0.8337338159385211
0.5802269197548281,0.8337300023903776
0.5848957638670874,0.8337227070870162
0.5896021762213611,0.833718082300268
0.5943464591136295,0.8337037520930648
0.5991289172723226,0.8336778115733516
0.6039498578778933,0.8336351657196474
0.6088095905825471,0.8335933041657596
0.6137084275301321,0.8335574401501924
0.6186466833761869,0.8335371771680887
0.623624675308154,0.8335182793670218
0.6286427230657493,0.8334997808587812
0.6337011489615013,0.8334832854620101
0.638800277901453,0.8334807063538362
0.6439404374060311,0.8334831137205447
0.6491219576310824,0.8334812945505833
